hpan,calculation_date,txn_count_7d,txn_count_30d,txn_count_90d,txn_amount_7d,txn_amount_30d,txn_amount_90d,avg_txn_amount_7d,avg_txn_amount_30d,avg_txn_amount_90d,p2p_count_30d,p2p_amount_30d,unique_mcc_7d,unique_mcc_30d,unique_merchants_30d,avg_hour,weekend_ratio,night_txn_ratio,avg_daily_txn_count,days_since_last_txn,total_txn_count,p2p_ratio_30d,max_daily_txn_count,recency_score,frequency_score,monetary_score,customer_segment,activity_level
860049000000000004070,2025-04-30,0,1,5,0.0,0.0,346042.0,0.0,0.0,69208.4,0,0.0,0,1,1,13,0.4,0.0,1.0,11,5,0.0,1,Regular,Low,Low,Potential,Low
860014000000000013847,2025-04-30,0,2,5,0.0,1306972.0,2549883.0,0.0,653486.0,509976.6,0,0.0,0,1,2,12,0.4,0.0,1.0,11,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000004640,2025-04-30,1,1,6,1345043.0,1345043.0,8135529.0,1345043.0,1345043.0,1355921.5,0,0.0,1,1,1,14,0.6666666666666666,0.16666666666666666,1.2,3,6,0.0,1,Active,Low,Premium,Champions,Low
860006000000000008797,2025-04-30,0,1,6,0.0,187894.0,1849187.0,0.0,187894.0,308197.8333333333,0,0.0,0,1,1,10,0.3333333333333333,0.16666666666666666,1.0,28,6,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000007837,2025-04-30,2,3,5,284516.0,430796.0,1944306.0,142258.0,143598.66666666666,388861.2,1,19042.0,1,1,3,14,0.4,0.0,1.0,3,5,0.3333333333333333,1,Active,Low,High,Champions,Low
986008000000000026740,2025-04-30,0,1,5,0.0,909224.0,2155339.0,0.0,909224.0,431067.8,1,909224.0,0,1,1,14,0.2,0.0,1.0,18,5,1.0,1,Regular,Low,High,Potential,Low
860004000000000008048,2025-04-30,0,0,5,0.0,0.0,1336921.0,0.0,0.0,267384.2,0,0.0,0,0,0,13,0.0,0.0,1.0,36,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000006013,2025-04-30,2,3,5,187522.0,1559247.0,1623727.0,93761.0,519749.0,324745.4,2,187522.0,1,1,3,11,0.2,0.2,1.0,0,5,0.6666666666666666,1,nan,Low,Premium,Lost,Low
860031000000000001842,2025-04-30,0,2,5,0.0,1780447.0,2902652.0,0.0,890223.5,580530.4,1,799252.0,0,1,2,14,0.4,0.0,1.0,10,5,0.5,1,Regular,Low,Premium,Potential,Low
860006000000000029659,2025-04-30,0,0,5,0.0,0.0,978065.0,0.0,0.0,195613.0,0,0.0,0,0,0,14,0.4,0.0,1.0,39,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000011767,2025-04-30,0,0,5,0.0,0.0,2410181.0,0.0,0.0,482036.2,0,0.0,0,0,0,16,0.2,0.0,1.0,34,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000014207,2025-04-30,0,1,5,0.0,37064.0,3192373.0,0.0,37064.0,638474.6,0,0.0,0,1,1,13,0.4,0.0,1.0,9,5,0.0,1,Regular,Low,Low,Potential,Low
860012000000000003918,2025-04-30,0,3,6,0.0,11875784.0,13921038.0,0.0,3958594.6666666665,2320173.0,2,11875784.0,0,1,3,14,0.16666666666666666,0.16666666666666666,1.2,17,6,0.6666666666666666,1,Regular,Low,Premium,Potential,Low
561468000000000058529,2025-04-30,0,2,5,0.0,989972.0,2478684.0,0.0,494986.0,495736.8,1,875345.0,0,1,2,14,0.2,0.0,1.0,8,5,0.5,1,Regular,Low,High,Potential,Low
561468000000000032106,2025-04-30,0,0,5,0.0,0.0,468341.0,0.0,0.0,93668.2,0,0.0,0,0,0,12,0.4,0.0,1.0,42,5,0.0,1,Sleeping,nan,Low,At Risk,nan
626257000000000004043,2025-04-30,0,1,6,0.0,35737.0,3474433.0,0.0,35737.0,579072.1666666666,1,35737.0,0,1,1,14,0.0,0.0,1.0,19,6,1.0,1,Regular,Low,Low,Potential,Low
561468000000000013074,2025-04-30,2,4,6,382542.0,600309.0,2027678.0,191271.0,150077.25,337946.3333333333,2,299801.0,1,1,4,10,0.0,0.16666666666666666,1.0,0,6,0.5,1,nan,Low,High,Lost,Low
860003000000000005203,2025-04-30,0,1,5,0.0,235575.0,2920002.0,0.0,235575.0,584000.4,0,0.0,0,1,1,16,0.4,0.0,1.0,23,5,0.0,1,Regular,Low,Medium,Potential,Low
860031000000000000688,2025-04-30,4,18,40,2069862.0,10741818.0,25115581.0,517465.5,596767.6666666666,627889.525,7,2032205.0,1,1,16,11,0.325,0.25,1.1764705882352942,0,40,0.3888888888888889,1,nan,High,Premium,Lost,High
626257000000000015673,2025-04-30,1,3,5,71412.0,355535.0,513619.0,71412.0,118511.66666666667,102723.8,0,0.0,1,1,3,14,0.0,0.2,1.0,0,5,0.0,1,nan,Low,Medium,Lost,Low
561468000000000031549,2025-04-30,0,1,5,0.0,1251548.0,2568977.0,0.0,1251548.0,513795.4,0,0.0,0,1,1,15,0.2,0.2,1.0,22,5,0.0,1,Regular,Low,High,Potential,Low
860006000000000043887,2025-04-30,0,0,5,0.0,0.0,583449.0,0.0,0.0,116689.8,0,0.0,0,0,0,14,0.6,0.0,1.0,36,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000054952,2025-04-30,0,2,5,0.0,1730239.0,3267710.0,0.0,865119.5,653542.0,0,0.0,0,1,2,14,0.4,0.0,1.0,12,5,0.0,1,Regular,Low,Premium,Potential,Low
860031000000000003879,2025-04-30,1,3,5,104993.0,412512.0,2104340.0,104993.0,137504.0,420868.0,0,0.0,1,1,3,13,0.6,0.0,1.0,4,5,0.0,1,Active,Low,High,Champions,Low
561468000000000035289,2025-04-30,1,2,5,1111139.0,1263367.0,1506311.0,1111139.0,631683.5,301262.2,1,152228.0,1,1,2,12,0.2,0.0,1.0,3,5,0.5,1,Active,Low,High,Champions,Low
860006000000000073989,2025-04-30,0,0,5,0.0,0.0,549840.0,0.0,0.0,109968.0,0,0.0,0,0,0,18,0.4,0.2,1.0,31,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860061000000000041693,2025-04-30,0,0,7,0.0,0.0,10988458.0,0.0,0.0,1569779.7142857143,0,0.0,0,0,0,14,0.2857142857142857,0.0,1.0,39,7,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000004587,2025-04-30,0,1,6,0.0,979921.0,2744998.0,0.0,979921.0,457499.6666666667,1,979921.0,0,1,1,16,0.5,0.16666666666666666,1.0,25,6,1.0,1,Regular,Low,High,Potential,Low
860048000000000038062,2025-04-30,0,1,6,0.0,132887.0,563486.0,0.0,132887.0,93914.33333333333,0,0.0,0,1,1,13,0.3333333333333333,0.0,1.2,26,6,0.0,1,Regular,Low,Medium,Potential,Low
860006000000000037325,2025-04-30,1,4,6,158331.0,5551020.0,5559649.0,158331.0,1387755.0,926608.1666666666,1,1259011.0,1,1,4,13,0.6666666666666666,0.0,1.0,4,6,0.25,1,Active,Low,Premium,Champions,Low
860011000000000036458,2025-04-30,0,0,5,0.0,0.0,2279216.0,0.0,0.0,455843.2,0,0.0,0,0,0,12,0.2,0.0,1.0,40,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000030461,2025-04-30,1,3,6,35860.0,1092283.0,3190255.0,35860.0,364094.3333333333,531709.1666666666,1,1056423.0,1,1,3,14,0.16666666666666666,0.16666666666666666,1.0,5,6,0.3333333333333333,1,Active,Low,High,Champions,Low
561468000000000005495,2025-04-30,1,2,6,64979.0,650554.0,2464562.0,64979.0,325277.0,410760.3333333333,1,64979.0,1,1,2,14,0.16666666666666666,0.0,1.0,6,6,0.5,1,Active,Low,High,Champions,Low
561468000000000033320,2025-04-30,0,0,7,0.0,0.0,869532.0,0.0,0.0,124218.85714285714,0,0.0,0,0,0,14,0.42857142857142855,0.0,1.0,38,7,0.0,1,Sleeping,nan,Low,At Risk,nan
860014000000000017187,2025-04-30,1,2,5,1030741.0,1032877.0,2264209.0,1030741.0,516438.5,452841.8,1,1030741.0,1,1,2,13,0.2,0.0,1.25,4,5,0.5,1,Active,Low,High,Champions,Low
860006000000000000970,2025-04-30,1,1,5,71380.0,71380.0,520362.0,71380.0,71380.0,104072.4,0,0.0,1,1,1,14,0.6,0.2,1.0,4,5,0.0,1,Active,Low,Low,Lost,Low
561468000000000075346,2025-04-30,0,2,5,0.0,476046.0,574780.0,0.0,238023.0,114956.0,0,0.0,0,1,2,12,0.0,0.2,1.25,12,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000007568,2025-04-30,0,0,5,0.0,0.0,1274410.0,0.0,0.0,254882.0,0,0.0,0,0,0,12,0.2,0.0,1.25,41,5,0.0,1,Sleeping,nan,Low,At Risk,nan
626257000000000050548,2025-04-30,1,2,5,145385.0,506358.0,1521117.0,145385.0,253179.0,304223.4,1,145385.0,1,1,2,12,0.2,0.2,1.0,4,5,0.5,1,Active,Low,High,Champions,Low
860057000000000040641,2025-04-30,0,2,5,0.0,1568813.0,2704465.0,0.0,784406.5,540893.0,2,1568813.0,0,1,2,12,0.0,0.0,1.0,14,5,1.0,1,Regular,Low,Premium,Potential,Low
561468000000000006834,2025-04-30,1,5,7,181057.0,985708.0,1067214.0,181057.0,197141.6,152459.14285714287,2,318212.0,1,1,5,15,0.14285714285714285,0.0,1.0,0,7,0.4,1,nan,Low,High,Lost,Low
986012000000000044775,2025-04-30,0,1,5,0.0,0.0,1654299.0,0.0,0.0,330859.8,0,0.0,0,1,1,15,0.6,0.0,1.0,20,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000056091,2025-04-30,0,2,5,0.0,172609.0,2112679.0,0.0,86304.5,422535.8,0,0.0,0,1,2,14,0.2,0.2,1.0,10,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000004506,2025-04-30,0,1,6,0.0,141685.0,1277702.0,0.0,141685.0,212950.33333333334,1,141685.0,0,1,1,15,0.16666666666666666,0.0,1.0,13,6,1.0,1,Regular,Low,Medium,Potential,Low
561468000000000016728,2025-04-30,2,4,7,177278.0,6241804.0,7865259.0,88639.0,1560451.0,1123608.4285714286,1,4986215.0,1,1,4,13,0.5714285714285714,0.0,1.1666666666666667,3,7,0.25,1,Active,Low,Premium,Champions,Low
561468000000000056892,2025-04-30,0,1,5,0.0,93891.0,2830795.0,0.0,93891.0,566159.0,0,0.0,0,1,1,17,0.0,0.2,1.0,27,5,0.0,1,Regular,Low,Low,Potential,Low
860006000000000006833,2025-04-30,0,1,5,0.0,1281903.0,4243744.0,0.0,1281903.0,848748.8,0,0.0,0,1,1,12,0.0,0.0,1.0,29,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000010509,2025-04-30,0,4,5,0.0,11258214.0,12146966.0,0.0,2814553.5,2429393.2,1,8074837.0,0,1,4,13,0.4,0.0,1.0,14,5,0.25,1,Regular,Low,Premium,Potential,Low
860003000000000036256,2025-04-30,0,2,6,0.0,1311950.0,4536981.0,0.0,655975.0,756163.5,0,0.0,0,1,2,13,0.16666666666666666,0.0,1.0,9,6,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000016885,2025-04-30,0,1,5,0.0,9213.0,3365843.0,0.0,9213.0,673168.6,1,9213.0,0,1,1,14,0.4,0.0,1.0,24,5,1.0,1,Regular,Low,Low,Potential,Low
860049000000000069103,2025-04-30,1,2,6,0.0,161083.0,979709.0,0.0,80541.5,163284.83333333334,1,161083.0,1,1,2,12,0.3333333333333333,0.0,1.0,3,6,0.5,1,Active,Low,Medium,Lost,Low
986012000000000015079,2025-04-30,0,1,5,0.0,99517.0,814163.0,0.0,99517.0,162832.6,0,0.0,0,1,1,15,0.4,0.0,1.0,9,5,0.0,1,Regular,Low,Low,Potential,Low
544081000000000025107,2025-04-30,1,3,5,288324.0,447069.0,2127003.0,288324.0,149023.0,425400.6,0,0.0,1,1,3,13,0.4,0.0,1.0,5,5,0.0,1,Active,Low,High,Champions,Low
626257000000000007905,2025-04-30,0,2,5,0.0,1638020.0,2535321.0,0.0,819010.0,507064.2,2,1638020.0,0,1,2,9,0.2,0.2,1.0,11,5,1.0,1,Regular,Low,Premium,Potential,Low
561468000000000007232,2025-04-30,0,2,5,0.0,317420.0,734838.0,0.0,158710.0,146967.6,1,239038.0,0,1,2,12,0.4,0.0,1.0,13,5,0.5,1,Regular,Low,Medium,Potential,Low
986004000000000061330,2025-04-30,1,5,5,28071.0,1916999.0,1916999.0,28071.0,383399.8,383399.8,2,1142140.0,1,1,5,11,0.4,0.0,1.0,7,5,0.4,1,Active,Low,Premium,Champions,Low
860006000000000008607,2025-04-30,0,0,7,0.0,0.0,6018427.0,0.0,0.0,859775.2857142857,0,0.0,0,0,0,12,0.42857142857142855,0.14285714285714285,1.0,34,7,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000008708,2025-04-30,0,1,7,0.0,163734.0,3486388.0,0.0,163734.0,498055.4285714286,0,0.0,0,1,1,13,0.2857142857142857,0.14285714285714285,1.0,15,7,0.0,1,Regular,Low,Medium,Potential,Low
986008000000000011227,2025-04-30,0,2,5,0.0,274574.0,600611.0,0.0,137287.0,120122.2,1,147707.0,0,1,2,15,0.2,0.2,1.0,17,5,0.5,1,Regular,Low,Medium,Potential,Low
544081000000000056113,2025-04-30,1,3,5,165919.0,1004055.0,1054517.0,165919.0,334685.0,210903.4,1,35211.0,1,1,3,14,0.6,0.0,1.0,1,5,0.3333333333333333,1,Active,Low,High,Champions,Low
561468000000000011604,2025-04-30,1,2,5,1498723.0,2538749.0,4713998.0,1498723.0,1269374.5,942799.6,0,0.0,1,1,2,13,0.2,0.0,1.0,6,5,0.0,1,Active,Low,Premium,Champions,Low
860030000000000005428,2025-04-30,0,0,5,0.0,0.0,1399494.0,0.0,0.0,279898.8,0,0.0,0,0,0,15,0.2,0.0,1.0,63,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000030976,2025-04-30,0,1,5,0.0,148573.0,10015654.0,0.0,148573.0,2003130.8,0,0.0,0,1,1,13,0.2,0.0,1.0,20,5,0.0,1,Regular,Low,Medium,Potential,Low
860006000000000004923,2025-04-30,0,0,5,0.0,0.0,1656141.0,0.0,0.0,331228.2,0,0.0,0,0,0,13,0.4,0.0,1.25,33,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860011000000000036951,2025-04-30,1,3,5,3684539.0,3776996.0,5031698.0,3684539.0,1258998.6666666667,1006339.6,1,19257.0,1,1,3,16,0.2,0.2,1.0,0,5,0.3333333333333333,1,nan,Low,Premium,Lost,Low
561468000000000039404,2025-04-30,0,2,5,0.0,70090.0,756226.0,0.0,35045.0,151245.2,0,0.0,0,1,2,14,0.6,0.0,1.0,18,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000008716,2025-04-30,0,0,5,0.0,0.0,1239276.0,0.0,0.0,247855.2,0,0.0,0,0,0,13,0.6,0.0,1.0,67,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860033000000000034658,2025-04-30,1,3,6,834492.0,891546.0,1723058.0,834492.0,297182.0,287176.3333333333,1,834492.0,1,1,3,10,0.3333333333333333,0.16666666666666666,1.0,5,6,0.3333333333333333,1,Active,Low,High,Champions,Low
561468000000000009694,2025-04-30,1,3,15,109631.0,1062250.0,4058900.0,109631.0,354083.3333333333,270593.3333333333,0,0.0,1,1,3,14,0.13333333333333333,0.13333333333333333,1.0714285714285714,6,15,0.0,1,Active,Low,High,Champions,Low
860014000000000049574,2025-04-30,0,2,6,0.0,956457.0,1586547.0,0.0,478228.5,264424.5,1,880548.0,0,1,2,16,0.5,0.0,1.0,17,6,0.5,1,Regular,Low,High,Potential,Low
860006000000000050857,2025-04-30,0,2,5,0.0,921522.0,2343316.0,0.0,460761.0,468663.2,1,61773.0,0,1,2,11,0.4,0.0,1.0,11,5,0.5,1,Regular,Low,High,Potential,Low
860011000000000017656,2025-04-30,0,2,5,0.0,415127.0,1027502.0,0.0,207563.5,205500.4,1,130468.0,0,1,2,14,0.4,0.0,1.0,11,5,0.5,1,Regular,Low,High,Potential,Low
561468000000000056180,2025-04-30,1,3,5,90602.0,142549.0,2023633.0,90602.0,47516.333333333336,404726.6,0,0.0,1,1,3,13,0.2,0.2,1.0,1,5,0.0,1,Active,Low,Medium,Lost,Low
860014000000000033405,2025-04-30,0,3,7,0.0,4762786.0,6557221.0,0.0,1587595.3333333333,936745.8571428572,1,1456967.0,0,1,3,11,0.2857142857142857,0.0,1.0,17,7,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
860013000000000036743,2025-04-30,0,1,5,0.0,192385.0,753903.0,0.0,192385.0,150780.6,0,0.0,0,1,1,13,0.2,0.0,1.25,26,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000009265,2025-04-30,0,1,5,0.0,785510.0,4084080.0,0.0,785510.0,816816.0,0,0.0,0,1,1,13,0.8,0.0,1.25,10,5,0.0,1,Regular,Low,High,Potential,Low
860031000000000002085,2025-04-30,0,1,5,0.0,209555.0,2733563.0,0.0,209555.0,546712.6,1,209555.0,0,1,1,16,0.2,0.2,1.0,21,5,1.0,1,Regular,Low,Medium,Potential,Low
626257000000000075148,2025-04-30,3,4,5,571460.0,864582.0,1051935.0,190486.66666666666,216145.5,210387.0,2,460041.0,1,1,4,10,0.2,0.0,1.0,0,5,0.5,1,nan,Low,High,Lost,Low
561468000000000034564,2025-04-30,0,2,6,0.0,1845800.0,3434730.0,0.0,922900.0,572455.0,1,1194289.0,0,1,2,13,0.5,0.0,1.0,16,6,0.5,1,Regular,Low,Premium,Potential,Low
561468000000000005051,2025-04-30,1,1,5,47033.0,47033.0,2951292.0,47033.0,47033.0,590258.4,0,0.0,1,1,1,12,0.4,0.2,1.0,5,5,0.0,1,Active,Low,Low,Lost,Low
626248000000000000000,2025-04-30,62,299,1089,23713819.0,112137110.0,425406585.0,382480.9516129032,375040.5016722408,390639.6556473829,74,27270937.0,1,1,128,13,0.2874196510560147,0.1561065197428834,11.967032967032967,0,1089,0.24749163879598662,12,nan,VeryHigh,Premium,Lost,VeryHigh
561468000000000057463,2025-04-30,0,1,5,0.0,34764.0,4285981.0,0.0,34764.0,857196.2,0,0.0,0,1,1,16,0.0,0.0,1.0,16,5,0.0,1,Regular,Low,Low,Potential,Low
860033000000000017487,2025-04-30,0,3,8,0.0,305903.0,760832.0,0.0,101967.66666666667,95104.0,1,59834.0,0,1,3,14,0.5,0.0,1.0,11,8,0.3333333333333333,1,Regular,Low,Medium,Potential,Low
561468000000000005172,2025-04-30,2,3,11,465105.0,1332991.0,7859749.0,232552.5,444330.3333333333,714522.6363636364,2,1051002.0,1,1,3,14,0.09090909090909091,0.0,1.1,3,11,0.6666666666666666,1,Active,Low,Premium,Champions,Low
561468000000000005794,2025-04-30,0,0,6,0.0,0.0,3286524.0,0.0,0.0,547754.0,0,0.0,0,0,0,18,0.3333333333333333,0.16666666666666666,1.0,32,6,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000017948,2025-04-30,0,1,5,0.0,142218.0,4801376.0,0.0,142218.0,960275.2,0,0.0,0,1,1,12,0.0,0.0,1.0,22,5,0.0,1,Regular,Low,Medium,Potential,Low
860003000000000014533,2025-04-30,0,1,6,0.0,20967.0,2087811.0,0.0,20967.0,347968.5,0,0.0,0,1,1,15,0.3333333333333333,0.0,1.0,8,6,0.0,1,Regular,Low,Low,Potential,Low
860002000000000001980,2025-04-30,0,0,5,0.0,0.0,783482.0,0.0,0.0,156696.4,0,0.0,0,0,0,10,0.8,0.4,1.25,39,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860003000000000004436,2025-04-30,0,1,5,0.0,95509.0,479151.0,0.0,95509.0,95830.2,0,0.0,0,1,1,11,0.4,0.2,1.0,28,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000074616,2025-04-30,2,4,5,146422.0,938070.0,1030486.0,73211.0,234517.5,206097.2,3,860418.0,1,1,4,12,0.2,0.4,1.0,4,5,0.75,1,Active,Low,High,Champions,Low
544081000000000054608,2025-04-30,0,1,6,0.0,94352.0,1411560.0,0.0,94352.0,235260.0,1,94352.0,0,1,1,14,0.16666666666666666,0.0,1.0,26,6,1.0,1,Regular,Low,Low,Potential,Low
544081000000000046477,2025-04-30,2,4,5,843852.0,1968751.0,2065471.0,421926.0,492187.75,413094.2,2,1124899.0,1,1,4,18,0.0,0.0,1.0,2,5,0.5,1,Active,Low,Premium,Champions,Low
561468000000000018316,2025-04-30,0,1,5,0.0,139251.0,346021.0,0.0,139251.0,69204.2,0,0.0,0,1,1,12,0.6,0.0,1.0,23,5,0.0,1,Regular,Low,Medium,Potential,Low
860006000000000003314,2025-04-30,0,2,5,0.0,1378921.0,10136308.0,0.0,689460.5,2027261.6,0,0.0,0,1,2,12,0.4,0.0,1.0,21,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000027780,2025-04-30,0,0,5,0.0,0.0,2144422.0,0.0,0.0,428884.4,0,0.0,0,0,0,16,0.0,0.0,1.0,36,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000061317,2025-04-30,0,2,5,0.0,941566.0,1275056.0,0.0,470783.0,255011.2,1,941566.0,0,1,2,15,0.4,0.0,1.0,9,5,0.5,1,Regular,Low,High,Potential,Low
561468000000000008229,2025-04-30,1,2,5,213397.0,1616172.0,3349138.0,213397.0,808086.0,669827.6,0,0.0,1,1,2,12,0.2,0.0,1.0,7,5,0.0,1,Active,Low,Premium,Champions,Low
561468000000000073664,2025-04-30,1,2,5,0.0,179914.0,914309.0,0.0,89957.0,182861.8,1,179914.0,1,1,2,11,0.2,0.0,1.0,0,5,0.5,1,nan,Low,Medium,Lost,Low
561468000000000036143,2025-04-30,1,4,5,130712.0,6408689.0,6408689.0,130712.0,1602172.25,1281737.8,2,182912.0,1,1,4,12,0.4,0.2,1.0,2,5,0.5,1,Active,Low,Premium,Champions,Low
626257000000000051805,2025-04-30,0,4,5,0.0,467158.0,1546792.0,0.0,116789.5,309358.4,1,139724.0,0,1,4,15,0.4,0.0,1.0,8,5,0.25,1,Regular,Low,High,Potential,Low
561468000000000037164,2025-04-30,2,4,6,203856.0,459113.0,708679.0,101928.0,114778.25,118113.16666666667,3,367162.0,1,1,4,13,0.16666666666666666,0.0,1.0,2,6,0.75,1,Active,Low,High,Champions,Low
860006000000000001873,2025-04-30,0,1,5,0.0,162757.0,1667971.0,0.0,162757.0,333594.2,0,0.0,0,1,1,11,0.0,0.0,1.0,21,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000017808,2025-04-30,0,1,5,0.0,2363592.0,4452084.0,0.0,2363592.0,890416.8,1,2363592.0,0,1,1,14,0.4,0.0,1.0,28,5,1.0,1,Regular,Low,Premium,Potential,Low
561468000000000009124,2025-04-30,0,1,5,0.0,289877.0,3635521.0,0.0,289877.0,727104.2,1,289877.0,0,1,1,13,0.2,0.0,1.0,25,5,1.0,1,Regular,Low,Medium,Potential,Low
561468000000000034988,2025-04-30,2,3,5,1890140.0,6659267.0,8035201.0,945070.0,2219755.6666666665,1607040.2,1,1788125.0,1,1,3,13,0.4,0.0,1.0,2,5,0.3333333333333333,1,Active,Low,Premium,Champions,Low
561468000000000055269,2025-04-30,0,3,5,0.0,1387769.0,1784565.0,0.0,462589.6666666667,356913.0,1,60357.0,0,1,3,13,0.4,0.0,1.0,11,5,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
561468000000000004269,2025-04-30,0,1,5,0.0,1259786.0,2203341.0,0.0,1259786.0,440668.2,0,0.0,0,1,1,13,0.0,0.0,1.0,14,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000008441,2025-04-30,0,3,5,0.0,460180.0,1621582.0,0.0,153393.33333333334,324316.4,2,460180.0,0,1,2,14,0.6,0.0,1.0,11,5,0.6666666666666666,1,Regular,Low,High,Potential,Low
561468000000000004499,2025-04-30,0,2,8,0.0,40372.0,11220852.0,0.0,20186.0,1402606.5,0,0.0,0,1,2,14,0.0,0.0,1.3333333333333333,23,8,0.0,1,Regular,Low,Low,Potential,Low
561468000000000074781,2025-04-30,0,0,5,0.0,0.0,536564.0,0.0,0.0,107312.8,0,0.0,0,0,0,13,0.2,0.0,1.0,37,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000048393,2025-04-30,0,1,5,0.0,18791.0,1337654.0,0.0,18791.0,267530.8,0,0.0,0,1,1,14,0.4,0.0,1.0,17,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000008237,2025-04-30,0,1,5,0.0,18498.0,1293956.0,0.0,18498.0,258791.2,0,0.0,0,1,1,14,0.4,0.0,1.0,11,5,0.0,1,Regular,Low,Low,Potential,Low
860014000000000005691,2025-04-30,1,1,5,114764.0,114764.0,784839.0,114764.0,114764.0,156967.8,0,0.0,1,1,1,10,0.2,0.2,1.0,1,5,0.0,1,Active,Low,Medium,Lost,Low
860030000000000003137,2025-04-30,1,2,5,32942.0,193509.0,2022914.0,32942.0,96754.5,404582.8,0,0.0,1,1,2,15,0.4,0.2,1.0,4,5,0.0,1,Active,Low,Medium,Lost,Low
561468000000000016291,2025-04-30,0,0,5,0.0,0.0,2925981.0,0.0,0.0,585196.2,0,0.0,0,0,0,16,0.4,0.0,1.0,50,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000033472,2025-04-30,0,2,6,0.0,1581028.0,1809143.0,0.0,790514.0,301523.8333333333,1,517710.0,0,1,2,13,0.5,0.0,1.0,24,6,0.5,1,Regular,Low,Premium,Potential,Low
626257000000000016893,2025-04-30,0,1,6,0.0,136913.0,2016000.0,0.0,136913.0,336000.0,0,0.0,0,1,1,12,0.5,0.0,1.0,9,6,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000039149,2025-04-30,0,1,5,0.0,948172.0,3579977.0,0.0,948172.0,715995.4,0,0.0,0,1,1,15,0.4,0.0,1.0,20,5,0.0,1,Regular,Low,High,Potential,Low
860053000000000064558,2025-04-30,0,4,5,0.0,634361.0,677603.0,0.0,158590.25,135520.6,2,366135.0,0,1,4,13,0.2,0.0,1.0,10,5,0.5,1,Regular,Low,High,Potential,Low
402306000000000007823,2025-04-30,0,0,5,0.0,0.0,3910203.0,0.0,0.0,782040.6,0,0.0,0,0,0,18,0.0,0.4,1.0,41,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000030728,2025-04-30,2,3,6,84851.0,229939.0,1690766.0,42425.5,76646.33333333333,281794.3333333333,0,0.0,1,1,3,13,0.16666666666666666,0.0,1.0,2,6,0.0,1,Active,Low,Medium,Lost,Low
860006000000000004648,2025-04-30,0,0,7,0.0,0.0,983523.0,0.0,0.0,140503.2857142857,0,0.0,0,0,0,11,0.2857142857142857,0.0,1.0,45,7,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000004747,2025-04-30,0,0,5,0.0,0.0,4501355.0,0.0,0.0,900271.0,0,0.0,0,0,0,13,0.6,0.0,1.0,31,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860012000000000036733,2025-04-30,1,1,5,1179592.0,1179592.0,2759618.0,1179592.0,1179592.0,551923.6,0,0.0,1,1,1,15,0.0,0.0,1.0,7,5,0.0,1,Active,Low,High,Champions,Low
860014000000000005411,2025-04-30,0,0,5,0.0,0.0,1937403.0,0.0,0.0,387480.6,0,0.0,0,0,0,13,0.8,0.0,1.25,32,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860012000000000031996,2025-04-30,0,3,6,0.0,229451.0,435220.0,0.0,76483.66666666667,72536.66666666667,1,166954.0,0,1,3,10,0.0,0.16666666666666666,1.0,13,6,0.3333333333333333,1,Regular,Low,Medium,Potential,Low
626273000000000036032,2025-04-30,0,1,5,0.0,33378.0,1815331.0,0.0,33378.0,363066.2,0,0.0,0,1,1,14,0.2,0.0,1.0,15,5,0.0,1,Regular,Low,Low,Potential,Low
